Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_seconds,Sector1Time_seconds,Sector2Time_seconds,Sector3Time_seconds,LapStartTime_seconds,PitInTime_seconds,PitOutTime_seconds,Sector1SessionTime_seconds,Sector2SessionTime_seconds,Sector3SessionTime_seconds
0 days 01:30:19.474000,ANT,12,0 days 00:01:31.807000,21.0,1.0,,,0 days 00:00:18.115000,0 days 00:00:38.310000,0 days 00:00:35.382000,0 days 01:29:05.843000,0 days 01:29:44.153000,0 days 01:30:19.535000,292.0,308.0,210.0,319.0,False,HARD,21.0,True,Mercedes,0 days 01:28:47.667000,2025-12-07 13:33:54.730,1,8.0,False,,False,True,91.807,18.115,38.31,35.382,5327.667,,,5345.843,5384.153,5419.535
0 days 01:31:49.992000,ANT,12,0 days 00:01:30.518000,22.0,1.0,,,0 days 00:00:18.003000,0 days 00:00:38.311000,0 days 00:00:34.204000,0 days 01:30:37.538000,0 days 01:31:15.849000,0 days 01:31:50.053000,291.0,314.0,209.0,314.0,False,HARD,22.0,True,Mercedes,0 days 01:30:19.474000,2025-12-07 13:35:26.537,1,8.0,False,,False,True,90.518,18.003,38.311,34.204,5419.474,,,5437.538,5475.849,5510.053
0 days 01:33:20.121000,ANT,12,0 days 00:01:30.129000,23.0,1.0,,,0 days 00:00:18.029000,0 days 00:00:38.114000,0 days 00:00:33.986000,0 days 01:32:08.082000,0 days 01:32:46.196000,0 days 01:33:20.182000,290.0,305.0,209.0,319.0,False,HARD,23.0,True,Mercedes,0 days 01:31:49.992000,2025-12-07 13:36:57.055,1,8.0,False,,False,True,90.129,18.029,38.114,33.986,5509.992,,,5528.082,5566.196,5600.182
0 days 01:34:51.408000,ANT,12,0 days 00:01:31.287000,24.0,1.0,,,0 days 00:00:17.982000,0 days 00:00:39.183000,0 days 00:00:34.122000,0 days 01:33:38.164000,0 days 01:34:17.347000,0 days 01:34:51.469000,292.0,314.0,210.0,304.0,False,HARD,24.0,True,Mercedes,0 days 01:33:20.121000,2025-12-07 13:38:27.184,1,9.0,False,,False,True,91.287,17.982,39.183,34.122,5600.121,,,5618.164,5657.347,5691.469
0 days 01:36:21.608000,ANT,12,0 days 00:01:30.200000,25.0,1.0,,,0 days 00:00:17.954000,0 days 00:00:38.377000,0 days 00:00:33.869000,0 days 01:35:09.423000,0 days 01:35:47.800000,0 days 01:36:21.669000,293.0,315.0,208.0,324.0,False,HARD,25.0,True,Mercedes,0 days 01:34:51.408000,2025-12-07 13:39:58.471,1,9.0,True,TRACK LIMITS AT TURN 1 LAP 25 ,False,True,90.2,17.954,38.377,33.869,5691.408,,,5709.423,5747.8,5781.669
0 days 01:37:51.429000,ANT,12,0 days 00:01:29.821000,26.0,1.0,,,0 days 00:00:17.920000,0 days 00:00:38.414000,0 days 00:00:33.487000,0 days 01:36:39.589000,0 days 01:37:18.003000,0 days 01:37:51.490000,290.0,299.0,209.0,312.0,False,HARD,26.0,True,Mercedes,0 days 01:36:21.608000,2025-12-07 13:41:28.671,1,9.0,True,TRACK LIMITS AT TURN 1 LAP 26 ,False,True,89.821,17.92,38.414,33.487,5781.608,,,5799.589,5838.003,5871.49
0 days 01:39:22.701000,ANT,12,0 days 00:01:31.272000,27.0,1.0,,,0 days 00:00:17.941000,0 days 00:00:38.932000,0 days 00:00:34.399000,0 days 01:38:09.431000,0 days 01:38:48.363000,0 days 01:39:22.762000,288.0,302.0,210.0,298.0,False,HARD,27.0,True,Mercedes,0 days 01:37:51.429000,2025-12-07 13:42:58.492,1,10.0,False,,False,True,91.272,17.941,38.932,34.399,5871.429,,,5889.431,5928.363,5962.762
0 days 01:40:53.385000,ANT,12,0 days 00:01:30.684000,28.0,1.0,,,0 days 00:00:18.022000,0 days 00:00:38.349000,0 days 00:00:34.313000,0 days 01:39:40.784000,0 days 01:40:19.133000,0 days 01:40:53.446000,290.0,302.0,208.0,314.0,False,HARD,28.0,True,Mercedes,0 days 01:39:22.701000,2025-12-07 13:44:29.764,1,10.0,False,,False,True,90.684,18.022,38.349,34.313,5962.701,,,5980.784,6019.133,6053.446
0 days 01:42:23.719000,ANT,12,0 days 00:01:30.334000,29.0,1.0,,,0 days 00:00:18.020000,0 days 00:00:38.220000,0 days 00:00:34.094000,0 days 01:41:11.466000,0 days 01:41:49.686000,0 days 01:42:23.780000,,307.0,209.0,321.0,False,HARD,29.0,True,Mercedes,0 days 01:40:53.385000,2025-12-07 13:46:00.448,1,10.0,False,,False,True,90.334,18.02,38.22,34.094,6053.385,,,6071.466,6109.686,6143.78
0 days 01:43:54.907000,ANT,12,0 days 00:01:31.188000,30.0,1.0,,,0 days 00:00:18.054000,0 days 00:00:38.474000,0 days 00:00:34.660000,0 days 01:42:41.834000,0 days 01:43:20.308000,0 days 01:43:54.968000,291.0,314.0,207.0,327.0,False,HARD,30.0,True,Mercedes,0 days 01:42:23.719000,2025-12-07 13:47:30.782,1,11.0,False,,False,True,91.188,18.054,38.474,34.66,6143.719,,,6161.834,6200.308,6234.968
0 days 01:45:25.924000,ANT,12,0 days 00:01:31.017000,31.0,1.0,,,0 days 00:00:18.166000,0 days 00:00:39.131000,0 days 00:00:33.720000,0 days 01:44:13.134000,0 days 01:44:52.265000,0 days 01:45:25.985000,290.0,304.0,210.0,305.0,False,HARD,31.0,True,Mercedes,0 days 01:43:54.907000,2025-12-07 13:49:01.970,1,11.0,False,,False,True,91.017,18.166,39.131,33.72,6234.907,,,6253.134,6292.265,6325.985
0 days 01:46:58.739000,ANT,12,0 days 00:01:32.815000,32.0,1.0,,0 days 01:46:57.849000,0 days 00:00:17.919000,0 days 00:00:39.043000,0 days 00:00:35.853000,0 days 01:45:43.904000,0 days 01:46:22.947000,0 days 01:46:58.800000,288.0,310.0,,293.0,False,HARD,32.0,True,Mercedes,0 days 01:45:25.924000,2025-12-07 13:50:32.987,1,13.0,False,,False,False,92.815,17.919,39.043,35.853,6325.924,6417.849,,6343.904,6382.947,6418.8
0 days 01:48:49.463000,ANT,12,0 days 00:01:50.724000,33.0,2.0,0 days 01:47:20.688000,,0 days 00:00:39.422000,0 days 00:00:38.675000,0 days 00:00:32.627000,0 days 01:47:38.222000,0 days 01:48:16.897000,0 days 01:48:49.524000,283.0,298.0,214.0,305.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:46:58.739000,2025-12-07 13:52:05.802,1,20.0,False,,False,False,110.724,39.422,38.675,32.627,6418.739,,6440.688,6458.222,6496.897,6529.524
0 days 01:50:17.492000,ANT,12,0 days 00:01:28.029000,34.0,2.0,,,0 days 00:00:17.775000,0 days 00:00:37.908000,0 days 00:00:32.346000,0 days 01:49:07.299000,0 days 01:49:45.207000,0 days 01:50:17.553000,288.0,298.0,214.0,305.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:48:49.463000,2025-12-07 13:53:56.526,1,19.0,False,,False,True,88.029,17.775,37.908,32.346,6529.463,,,6547.299,6585.207,6617.553
0 days 01:51:45.811000,ANT,12,0 days 00:01:28.319000,35.0,2.0,,,0 days 00:00:17.814000,0 days 00:00:38.042000,0 days 00:00:32.463000,0 days 01:50:35.367000,0 days 01:51:13.409000,0 days 01:51:45.872000,289.0,301.0,214.0,307.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:50:17.492000,2025-12-07 13:55:24.555,1,19.0,False,,False,True,88.319,17.814,38.042,32.463,6617.492,,,6635.367,6673.409,6705.872
0 days 01:53:13.996000,ANT,12,0 days 00:01:28.185000,36.0,2.0,,,0 days 00:00:17.763000,0 days 00:00:38.109000,0 days 00:00:32.313000,0 days 01:52:03.635000,0 days 01:52:41.744000,0 days 01:53:14.057000,,302.0,213.0,308.0,False,MEDIUM,4.0,True,Mercedes,0 days 01:51:45.811000,2025-12-07 13:56:52.874,1,19.0,False,,False,True,88.185,17.763,38.109,32.313,6705.811,,,6723.635,6761.744,6794.057
0 days 01:54:42.673000,ANT,12,0 days 00:01:28.677000,37.0,2.0,,,0 days 00:00:17.764000,0 days 00:00:38.224000,0 days 00:00:32.689000,0 days 01:53:31.821000,0 days 01:54:10.045000,0 days 01:54:42.734000,293.0,301.0,212.0,308.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:53:13.996000,2025-12-07 13:58:21.059,1,19.0,False,,False,True,88.677,17.764,38.224,32.689,6793.996,,,6811.821,6850.045,6882.734
0 days 01:56:11.632000,ANT,12,0 days 00:01:28.959000,38.0,2.0,,,0 days 00:00:17.813000,0 days 00:00:38.049000,0 days 00:00:33.097000,0 days 01:55:00.547000,0 days 01:55:38.596000,0 days 01:56:11.693000,292.0,312.0,212.0,306.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:54:42.673000,2025-12-07 13:59:49.736,1,19.0,False,,False,True,88.959,17.813,38.049,33.097,6882.673,,,6900.547,6938.596,6971.693
0 days 01:57:40.979000,ANT,12,0 days 00:01:29.347000,39.0,2.0,,,0 days 00:00:17.809000,0 days 00:00:37.744000,0 days 00:00:33.794000,0 days 01:56:29.502000,0 days 01:57:07.246000,0 days 01:57:41.040000,295.0,305.0,212.0,326.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:56:11.632000,2025-12-07 14:01:18.695,1,18.0,False,,False,True,89.347,17.809,37.744,33.794,6971.632,,,6989.502,7027.246,7061.04
0 days 01:59:10.240000,ANT,12,0 days 00:01:29.261000,40.0,2.0,,,0 days 00:00:17.744000,0 days 00:00:37.991000,0 days 00:00:33.526000,0 days 01:57:58.784000,0 days 01:58:36.775000,0 days 01:59:10.301000,294.0,323.0,212.0,311.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:57:40.979000,2025-12-07 14:02:48.042,1,18.0,False,,False,True,89.261,17.744,37.991,33.526,7060.979,,,7078.784,7116.775,7150.301
0 days 02:00:38.370000,ANT,12,0 days 00:01:28.130000,41.0,2.0,,,0 days 00:00:17.729000,0 days 00:00:37.820000,0 days 00:00:32.581000,0 days 01:59:28.030000,0 days 02:00:05.850000,0 days 02:00:38.431000,296.0,299.0,212.0,328.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:59:10.240000,2025-12-07 14:04:17.303,1,16.0,False,,False,True,88.13,17.729,37.82,32.581,7150.24,,,7168.03,7205.85,7238.431
0 days 02:02:06.544000,ANT,12,0 days 00:01:28.174000,42.0,2.0,,,0 days 00:00:17.644000,0 days 00:00:38.139000,0 days 00:00:32.391000,0 days 02:00:56.075000,0 days 02:01:34.214000,0 days 02:02:06.605000,292.0,299.0,214.0,306.0,False,MEDIUM,10.0,True,Mercedes,0 days 02:00:38.370000,2025-12-07 14:05:45.433,1,16.0,False,,False,True,88.174,17.644,38.139,32.391,7238.37,,,7256.075,7294.214,7326.605
0 days 02:03:34.942000,ANT,12,0 days 00:01:28.398000,43.0,2.0,,,0 days 00:00:17.601000,0 days 00:00:38.175000,0 days 00:00:32.622000,0 days 02:02:24.206000,0 days 02:03:02.381000,0 days 02:03:35.003000,294.0,299.0,212.0,305.0,False,MEDIUM,11.0,True,Mercedes,0 days 02:02:06.544000,2025-12-07 14:07:13.607,1,14.0,False,,False,True,88.398,17.601,38.175,32.622,7326.544,,,7344.206,7382.381,7415.003
0 days 02:05:03.445000,ANT,12,0 days 00:01:28.503000,44.0,2.0,,,0 days 00:00:17.805000,0 days 00:00:38.146000,0 days 00:00:32.552000,0 days 02:03:52.808000,0 days 02:04:30.954000,0 days 02:05:03.506000,293.0,303.0,213.0,306.0,False,MEDIUM,12.0,True,Mercedes,0 days 02:03:34.942000,2025-12-07 14:08:42.005,1,14.0,False,,False,True,88.503,17.805,38.146,32.552,7414.942,,,7432.808,7470.954,7503.506
0 days 02:06:32.446000,ANT,12,0 days 00:01:29.001000,45.0,2.0,,,0 days 00:00:17.731000,0 days 00:00:38.192000,0 days 00:00:33.078000,0 days 02:05:21.237000,0 days 02:05:59.429000,0 days 02:06:32.507000,294.0,301.0,213.0,307.0,False,MEDIUM,13.0,True,Mercedes,0 days 02:05:03.445000,2025-12-07 14:10:10.508,1,14.0,False,,False,True,89.001,17.731,38.192,33.078,7503.445,,,7521.237,7559.429,7592.507
0 days 02:08:01.329000,ANT,12,0 days 00:01:28.883000,46.0,2.0,,,0 days 00:00:17.684000,0 days 00:00:37.963000,0 days 00:00:33.236000,0 days 02:06:50.191000,0 days 02:07:28.154000,0 days 02:08:01.390000,295.0,312.0,212.0,312.0,False,MEDIUM,14.0,True,Mercedes,0 days 02:06:32.446000,2025-12-07 14:11:39.509,1,14.0,False,,False,True,88.883,17.684,37.963,33.236,7592.446,,,7610.191,7648.154,7681.39
0 days 02:09:29.433000,ANT,12,0 days 00:01:28.104000,47.0,2.0,,,0 days 00:00:17.730000,0 days 00:00:37.791000,0 days 00:00:32.583000,0 days 02:08:19.120000,0 days 02:08:56.911000,0 days 02:09:29.494000,,327.0,214.0,327.0,False,MEDIUM,15.0,True,Mercedes,0 days 02:08:01.329000,2025-12-07 14:13:08.392,1,13.0,False,,False,True,88.104,17.73,37.791,32.583,7681.329,,,7699.12,7736.911,7769.494
0 days 02:10:58.323000,ANT,12,0 days 00:01:28.890000,48.0,2.0,,,0 days 00:00:17.726000,0 days 00:00:38.373000,0 days 00:00:32.791000,0 days 02:09:47.220000,0 days 02:10:25.593000,0 days 02:10:58.384000,293.0,297.0,211.0,304.0,False,MEDIUM,16.0,True,Mercedes,0 days 02:09:29.433000,2025-12-07 14:14:36.496,1,13.0,False,,False,True,88.89,17.726,38.373,32.791,7769.433,,,7787.22,7825.593,7858.384
0 days 02:12:27.185000,ANT,12,0 days 00:01:28.862000,49.0,2.0,,,0 days 00:00:17.729000,0 days 00:00:38.284000,0 days 00:00:32.849000,0 days 02:11:16.113000,0 days 02:11:54.397000,0 days 02:12:27.246000,295.0,300.0,211.0,309.0,False,MEDIUM,17.0,True,Mercedes,0 days 02:10:58.323000,2025-12-07 14:16:05.386,1,13.0,False,,False,True,88.862,17.729,38.284,32.849,7858.323,,,7876.113,7914.397,7947.246
0 days 02:13:56.050000,ANT,12,0 days 00:01:28.865000,50.0,2.0,,,0 days 00:00:17.715000,0 days 00:00:38.414000,0 days 00:00:32.736000,0 days 02:12:44.961000,0 days 02:13:23.375000,0 days 02:13:56.111000,294.0,300.0,212.0,309.0,False,MEDIUM,18.0,True,Mercedes,0 days 02:12:27.185000,2025-12-07 14:17:34.248,1,13.0,False,,False,True,88.865,17.715,38.414,32.736,7947.185,,,7964.961,8003.375,8036.111
0 days 02:15:25.748000,ANT,12,0 days 00:01:29.698000,51.0,2.0,,,0 days 00:00:17.701000,0 days 00:00:38.514000,0 days 00:00:33.483000,0 days 02:14:13.812000,0 days 02:14:52.326000,0 days 02:15:25.809000,295.0,296.0,212.0,298.0,False,MEDIUM,19.0,True,Mercedes,0 days 02:13:56.050000,2025-12-07 14:19:03.113,1,14.0,False,,False,True,89.698,17.701,38.514,33.483,8036.05,,,8053.812,8092.326,8125.809
0 days 02:16:54.614000,ANT,12,0 days 00:01:28.866000,52.0,2.0,,,0 days 00:00:17.678000,0 days 00:00:38.394000,0 days 00:00:32.794000,0 days 02:15:43.487000,0 days 02:16:21.881000,0 days 02:16:54.675000,,306.0,212.0,309.0,False,MEDIUM,20.0,True,Mercedes,0 days 02:15:25.748000,2025-12-07 14:20:32.811,1,14.0,False,,False,True,88.866,17.678,38.394,32.794,8125.748,,,8143.487,8181.881,8214.675
0 days 02:18:24.009000,ANT,12,0 days 00:01:29.395000,53.0,2.0,,,0 days 00:00:17.721000,0 days 00:00:38.802000,0 days 00:00:32.872000,0 days 02:17:12.396000,0 days 02:17:51.198000,0 days 02:18:24.070000,,303.0,212.0,311.0,False,MEDIUM,21.0,True,Mercedes,0 days 02:16:54.614000,2025-12-07 14:22:01.677,1,14.0,False,,False,True,89.395,17.721,38.802,32.872,8214.614,,,8232.396,8271.198,8304.07
0 days 02:19:54.014000,ANT,12,0 days 00:01:30.005000,54.0,2.0,,,0 days 00:00:17.724000,0 days 00:00:38.578000,0 days 00:00:33.703000,0 days 02:18:41.794000,0 days 02:19:20.372000,0 days 02:19:54.075000,,294.0,209.0,311.0,False,MEDIUM,22.0,True,Mercedes,0 days 02:18:24.009000,2025-12-07 14:23:31.072,1,15.0,False,,False,True,90.005,17.724,38.578,33.703,8304.009,,,8321.794,8360.372,8394.075
0 days 02:21:23.526000,ANT,12,0 days 00:01:29.512000,55.0,2.0,,,0 days 00:00:17.986000,0 days 00:00:38.470000,0 days 00:00:33.056000,0 days 02:20:12.061000,0 days 02:20:50.531000,0 days 02:21:23.587000,,301.0,210.0,306.0,False,MEDIUM,23.0,True,Mercedes,0 days 02:19:54.014000,2025-12-07 14:25:01.077,1,15.0,False,,False,True,89.512,17.986,38.47,33.056,8394.014,,,8412.061,8450.531,8483.587
0 days 02:22:53.260000,ANT,12,0 days 00:01:29.734000,56.0,2.0,,,0 days 00:00:17.766000,0 days 00:00:37.973000,0 days 00:00:33.995000,0 days 02:21:41.353000,0 days 02:22:19.326000,0 days 02:22:53.321000,,331.0,209.0,327.0,False,MEDIUM,24.0,True,Mercedes,0 days 02:21:23.526000,2025-12-07 14:26:30.589,1,15.0,False,,False,True,89.734,17.766,37.973,33.995,8483.526,,,8501.353,8539.326,8573.321
0 days 02:24:22.972000,ANT,12,0 days 00:01:29.712000,57.0,2.0,,,0 days 00:00:17.937000,0 days 00:00:37.978000,0 days 00:00:33.797000,0 days 02:23:11.258000,0 days 02:23:49.236000,0 days 02:24:23.033000,296.0,320.0,212.0,324.0,False,MEDIUM,25.0,True,Mercedes,0 days 02:22:53.260000,2025-12-07 14:28:00.323,1,15.0,False,,False,True,89.712,17.937,37.978,33.797,8573.26,,,8591.258,8629.236,8663.033
0 days 02:25:52.602000,ANT,12,0 days 00:01:29.630000,58.0,2.0,,,0 days 00:00:17.848000,0 days 00:00:37.897000,0 days 00:00:33.885000,0 days 02:24:40.881000,0 days 02:25:18.778000,0 days 02:25:52.663000,295.0,326.0,207.0,328.0,False,MEDIUM,26.0,True,Mercedes,0 days 02:24:22.972000,2025-12-07 14:29:30.035,1,15.0,False,,False,True,89.63,17.848,37.897,33.885,8662.972,,,8680.881,8718.778,8752.663
0 days 01:00:00.491000,ALB,23,0 days 00:01:39.757000,1.0,1.0,,,,0 days 00:00:39.827000,0 days 00:00:35.799000,,0 days 00:59:24.947000,0 days 01:00:00.682000,281.0,282.0,213.0,313.0,False,SOFT,1.0,True,Williams,0 days 00:58:20.522000,2025-12-07 13:03:27.585,1,15.0,False,,False,False,99.757,,39.827,35.799,3500.522,,,,3564.947,3600.682
0 days 01:01:32.201000,ALB,23,0 days 00:01:31.710000,2.0,1.0,,,0 days 00:00:18.563000,0 days 00:00:38.125000,0 days 00:00:35.022000,0 days 01:00:19.101000,0 days 01:00:57.226000,0 days 01:01:32.248000,288.0,292.0,207.0,326.0,True,SOFT,2.0,True,Williams,0 days 01:00:00.491000,2025-12-07 13:05:07.554,1,15.0,False,,False,True,91.71,18.563,38.125,35.022,3600.491,,,3619.101,3657.226,3692.248
0 days 01:03:02.425000,ALB,23,0 days 00:01:30.224000,3.0,1.0,,,0 days 00:00:18.233000,0 days 00:00:37.994000,0 days 00:00:33.997000,0 days 01:01:50.481000,0 days 01:02:28.475000,0 days 01:03:02.472000,289.0,315.0,210.0,326.0,True,SOFT,3.0,True,Williams,0 days 01:01:32.201000,2025-12-07 13:06:39.264,1,15.0,False,,False,True,90.224,18.233,37.994,33.997,3692.201,,,3710.481,3748.475,3782.472
0 days 01:04:33.299000,ALB,23,0 days 00:01:30.874000,4.0,1.0,,,0 days 00:00:18.118000,0 days 00:00:37.899000,0 days 00:00:34.857000,0 days 01:03:20.590000,0 days 01:03:58.489000,0 days 01:04:33.346000,288.0,301.0,208.0,334.0,False,SOFT,4.0,True,Williams,0 days 01:03:02.425000,2025-12-07 13:08:09.488,1,15.0,False,,False,True,90.874,18.118,37.899,34.857,3782.425,,,3800.59,3838.489,3873.346
0 days 01:06:03.613000,ALB,23,0 days 00:01:30.314000,5.0,1.0,,,0 days 00:00:18.337000,0 days 00:00:38.112000,0 days 00:00:33.865000,0 days 01:04:51.683000,0 days 01:05:29.795000,0 days 01:06:03.660000,287.0,316.0,211.0,327.0,False,SOFT,5.0,True,Williams,0 days 01:04:33.299000,2025-12-07 13:09:40.362,1,15.0,False,,False,True,90.314,18.337,38.112,33.865,3873.299,,,3891.683,3929.795,3963.66
0 days 01:07:33.836000,ALB,23,0 days 00:01:30.223000,6.0,1.0,,,0 days 00:00:18.158000,0 days 00:00:37.825000,0 days 00:00:34.240000,0 days 01:06:21.818000,0 days 01:06:59.643000,0 days 01:07:33.883000,289.0,315.0,210.0,327.0,True,SOFT,6.0,True,Williams,0 days 01:06:03.613000,2025-12-07 13:11:10.676,1,15.0,False,,False,True,90.223,18.158,37.825,34.24,3963.613,,,3981.818,4019.643,4053.883
0 days 01:09:04.256000,ALB,23,0 days 00:01:30.420000,7.0,1.0,,,0 days 00:00:18.215000,0 days 00:00:38.160000,0 days 00:00:34.045000,0 days 01:07:52.098000,0 days 01:08:30.258000,0 days 01:09:04.303000,287.0,314.0,209.0,323.0,False,SOFT,7.0,True,Williams,0 days 01:07:33.836000,2025-12-07 13:12:40.899,1,15.0,False,,False,True,90.42,18.215,38.16,34.045,4053.836,,,4072.098,4110.258,4144.303
0 days 01:10:36.230000,ALB,23,0 days 00:01:31.974000,8.0,1.0,,0 days 01:10:35.232000,0 days 00:00:18.247000,0 days 00:00:37.994000,0 days 00:00:35.733000,0 days 01:09:22.550000,0 days 01:10:00.544000,0 days 01:10:36.277000,286.0,323.0,,328.0,False,SOFT,8.0,True,Williams,0 days 01:09:04.256000,2025-12-07 13:14:11.319,1,17.0,False,,False,False,91.974,18.247,37.994,35.733,4144.256,4235.232,,4162.55,4200.544,4236.277
0 days 01:12:25.590000,ALB,23,0 days 00:01:49.360000,9.0,2.0,0 days 01:10:56.840000,,0 days 00:00:38.060000,0 days 00:00:37.887000,0 days 00:00:33.413000,0 days 01:11:14.337000,0 days 01:11:52.224000,0 days 01:12:25.637000,288.0,306.0,212.0,331.0,False,HARD,1.0,True,Williams,0 days 01:10:36.230000,2025-12-07 13:15:43.293,1,20.0,False,,False,False,109.36,38.06,37.887,33.413,4236.23,,4256.84,4274.337,4312.224,4345.637
0 days 01:13:54.964000,ALB,23,0 days 00:01:29.374000,10.0,2.0,,,0 days 00:00:18.040000,0 days 00:00:38.238000,0 days 00:00:33.096000,0 days 01:12:43.677000,0 days 01:13:21.915000,0 days 01:13:55.011000,286.0,301.0,216.0,306.0,True,HARD,2.0,True,Williams,0 days 01:12:25.590000,2025-12-07 13:17:32.653,1,20.0,False,,False,True,89.374,18.04,38.238,33.096,4345.59,,,4363.677,4401.915,4435.011
0 days 01:15:24.771000,ALB,23,0 days 00:01:29.807000,11.0,2.0,,,0 days 00:00:18.074000,0 days 00:00:38.413000,0 days 00:00:33.320000,0 days 01:14:13.085000,0 days 01:14:51.498000,0 days 01:15:24.818000,,301.0,214.0,308.0,False,HARD,3.0,True,Williams,0 days 01:13:54.964000,2025-12-07 13:19:02.027,1,20.0,False,,False,True,89.807,18.074,38.413,33.32,4434.964,,,4453.085,4491.498,4524.818
0 days 01:16:54.231000,ALB,23,0 days 00:01:29.460000,12.0,2.0,,,0 days 00:00:17.936000,0 days 00:00:38.354000,0 days 00:00:33.170000,0 days 01:15:42.754000,0 days 01:16:21.108000,0 days 01:16:54.278000,287.0,302.0,214.0,311.0,False,HARD,4.0,True,Williams,0 days 01:15:24.771000,2025-12-07 13:20:31.834,1,20.0,False,,False,True,89.46,17.936,38.354,33.17,4524.771,,,4542.754,4581.108,4614.278
0 days 01:18:23.923000,ALB,23,0 days 00:01:29.692000,13.0,2.0,,,0 days 00:00:18.100000,0 days 00:00:38.346000,0 days 00:00:33.246000,0 days 01:17:12.378000,0 days 01:17:50.724000,0 days 01:18:23.970000,286.0,302.0,213.0,314.0,False,HARD,5.0,True,Williams,0 days 01:16:54.231000,2025-12-07 13:22:01.294,1,20.0,False,,False,True,89.692,18.1,38.346,33.246,4614.231,,,4632.378,4670.724,4703.97
0 days 01:19:53.716000,ALB,23,0 days 00:01:29.793000,14.0,2.0,,,0 days 00:00:17.980000,0 days 00:00:38.345000,0 days 00:00:33.468000,0 days 01:18:41.950000,0 days 01:19:20.295000,0 days 01:19:53.763000,287.0,305.0,212.0,312.0,False,HARD,6.0,True,Williams,0 days 01:18:23.923000,2025-12-07 13:23:30.986,1,19.0,False,,False,True,89.793,17.98,38.345,33.468,4703.923,,,4721.95,4760.295,4793.763
0 days 01:21:23.535000,ALB,23,0 days 00:01:29.819000,15.0,2.0,,,0 days 00:00:18.010000,0 days 00:00:38.515000,0 days 00:00:33.294000,0 days 01:20:11.773000,0 days 01:20:50.288000,0 days 01:21:23.582000,286.0,304.0,211.0,313.0,False,HARD,7.0,True,Williams,0 days 01:19:53.716000,2025-12-07 13:25:00.779,1,17.0,False,,False,True,89.819,18.01,38.515,33.294,4793.716,,,4811.773,4850.288,4883.582
0 days 01:22:53.442000,ALB,23,0 days 00:01:29.907000,16.0,2.0,,,0 days 00:00:17.982000,0 days 00:00:38.485000,0 days 00:00:33.440000,0 days 01:21:41.564000,0 days 01:22:20.049000,0 days 01:22:53.489000,287.0,300.0,212.0,313.0,False,HARD,8.0,True,Williams,0 days 01:21:23.535000,2025-12-07 13:26:30.598,1,16.0,False,,False,True,89.907,17.982,38.485,33.44,4883.535,,,4901.564,4940.049,4973.489
0 days 01:24:23.575000,ALB,23,0 days 00:01:30.133000,17.0,2.0,,,0 days 00:00:18.027000,0 days 00:00:38.509000,0 days 00:00:33.597000,0 days 01:23:11.516000,0 days 01:23:50.025000,0 days 01:24:23.622000,289.0,306.0,211.0,316.0,False,HARD,9.0,True,Williams,0 days 01:22:53.442000,2025-12-07 13:28:00.505,1,16.0,True,TRACK LIMITS AT TURN 1 LAP 17 ,False,True,90.133,18.027,38.509,33.597,4973.442,,,4991.516,5030.025,5063.622
0 days 01:25:53.562000,ALB,23,0 days 00:01:29.987000,18.0,2.0,,,0 days 00:00:18.099000,0 days 00:00:38.432000,0 days 00:00:33.456000,0 days 01:24:41.721000,0 days 01:25:20.153000,0 days 01:25:53.609000,287.0,301.0,210.0,315.0,False,HARD,10.0,True,Williams,0 days 01:24:23.575000,2025-12-07 13:29:30.638,1,16.0,False,,False,True,89.987,18.099,38.432,33.456,5063.575,,,5081.721,5120.153,5153.609
0 days 01:27:23.609000,ALB,23,0 days 00:01:30.047000,19.0,2.0,,,0 days 00:00:18.080000,0 days 00:00:38.359000,0 days 00:00:33.608000,0 days 01:26:11.689000,0 days 01:26:50.048000,0 days 01:27:23.656000,,306.0,210.0,318.0,False,HARD,11.0,True,Williams,0 days 01:25:53.562000,2025-12-07 13:31:00.625,1,15.0,True,TRACK LIMITS AT TURN 1 LAP 19 ,False,True,90.047,18.08,38.359,33.608,5153.562,,,5171.689,5210.048,5243.656
0 days 01:28:53.718000,ALB,23,0 days 00:01:30.109000,20.0,2.0,,,0 days 00:00:18.164000,0 days 00:00:38.350000,0 days 00:00:33.595000,0 days 01:27:41.820000,0 days 01:28:20.170000,0 days 01:28:53.765000,,304.0,212.0,317.0,False,HARD,12.0,True,Williams,0 days 01:27:23.609000,2025-12-07 13:32:30.672,1,14.0,False,,False,True,90.109,18.164,38.35,33.595,5243.609,,,5261.82,5300.17,5333.765
